Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_88_439,VPWR,li1,210.2200,252.9600,1.799836
FILLER_88_427,VPWR,li1,204.7000,252.9600,1.799845
FILLER_88_417,VPWR,li1,198.0300,252.9600,1.799862
FILLER_88_408,VPWR,li1,193.4300,252.9600,1.799869
FILLER_88_404,VPWR,li1,192.2800,252.9600,1.799875
FILLER_88_392,VPWR,li1,188.6000,252.9600,1.799881
FILLER_88_385,VPWR,li1,183.0800,252.9600,1.799896
FILLER_88_377,VPWR,li1,180.7800,252.9600,1.799903
FILLER_88_362,VPWR,li1,172.5000,252.9600,1.799930
FILLER_88_350,VPWR,li1,169.2800,252.9600,1.799941
FILLER_88_338,VPWR,li1,163.7600,252.9600,1.799945
FILLER_88_325,VPWR,li1,155.2500,252.9600,1.799931
FILLER_88_321,VPWR,li1,154.1000,252.9600,1.799931
FILLER_88_309,VPWR,li1,150.4200,252.9600,1.799925
FILLER_88_305,VPWR,li1,146.5100,252.9600,1.799919
FILLER_88_289,VPWR,li1,138.6900,252.9600,1.799910
FILLER_88_277,VPWR,li1,135.7000,252.9600,1.799908
FILLER_88_265,VPWR,li1,130.1800,252.9600,1.799906
FILLER_88_253,VPWR,li1,124.6600,252.9600,1.799905
FILLER_88_251,VPWR,li1,121.2100,252.9600,1.799908
FILLER_88_245,VPWR,li1,119.6000,252.9600,1.799908
FILLER_88_233,VPWR,li1,115.4600,252.9600,1.799912
FILLER_88_221,VPWR,li1,109.9400,252.9600,1.799916
FILLER_88_209,VPWR,li1,104.4200,252.9600,1.799920
FILLER_88_197,VPWR,li1,98.9000,252.9600,1.799925
FILLER_88_195,VPWR,li1,95.4500,252.9600,1.799929
FILLER_88_189,VPWR,li1,93.8400,252.9600,1.799929
FILLER_88_177,VPWR,li1,89.7000,252.9600,1.799932
FILLER_88_165,VPWR,li1,84.1800,252.9600,1.799936
FILLER_88_153,VPWR,li1,78.6600,252.9600,1.799940
FILLER_88_141,VPWR,li1,73.1400,252.9600,1.799945
FILLER_88_139,VPWR,li1,69.6900,252.9600,1.799949
FILLER_88_133,VPWR,li1,68.0800,252.9600,1.799949
FILLER_88_121,VPWR,li1,63.9400,252.9600,1.799952
FILLER_88_109,VPWR,li1,58.4200,252.9600,1.799956
FILLER_88_97,VPWR,li1,52.9000,252.9600,1.799961
FILLER_88_85,VPWR,li1,47.3800,252.9600,1.799965
FILLER_88_83,VPWR,li1,43.9300,252.9600,1.799969
FILLER_88_77,VPWR,li1,42.3200,252.9600,1.799969
FILLER_88_65,VPWR,li1,38.1800,252.9600,1.799972
FILLER_88_53,VPWR,li1,32.6600,252.9600,1.799976
FILLER_88_41,VPWR,li1,27.1400,252.9600,1.799981
FILLER_88_29,VPWR,li1,21.6200,252.9600,1.799985
FILLER_88_27,VPWR,li1,18.1700,252.9600,1.799988
FILLER_88_15,VPWR,li1,15.1800,252.9600,1.799990
FILLER_88_3,VPWR,li1,9.6600,252.9600,1.799992
FILLER_87_529,VPWR,li1,249.3200,247.5200,1.799854
FILLER_87_517,VPWR,li1,246.1000,247.5200,1.799854
FILLER_87_505,VPWR,li1,240.5800,247.5200,1.799854
FILLER_87_503,VPWR,li1,237.1300,247.5200,1.799854
FILLER_87_497,VPWR,li1,235.5200,247.5200,1.799854
FILLER_87_485,VPWR,li1,231.3800,247.5200,1.799854
FILLER_87_473,VPWR,li1,225.8600,247.5200,1.799854
FILLER_87_461,VPWR,li1,220.3400,247.5200,1.799854
FILLER_87_449,VPWR,li1,214.8200,247.5200,1.799854
FILLER_87_440,VPWR,li1,209.7600,247.5200,1.799854
FILLER_87_428,VPWR,li1,205.1600,247.5200,1.799854
FILLER_87_403,VPWR,li1,191.8200,247.5200,1.799860
FILLER_87_352,VPWR,li1,167.6700,247.5200,1.799917
FILLER_87_344,VPWR,li1,165.6000,247.5200,1.799925
FILLER_87_316,VPWR,li1,151.5700,247.5200,1.799889
FILLER_87_308,VPWR,li1,149.0400,247.5200,1.799884
FILLER_87_281,VPWR,li1,135.4700,247.5200,1.799881
FILLER_87_279,VPWR,li1,134.0900,247.5200,1.799881
FILLER_87_273,VPWR,li1,132.4800,247.5200,1.799881
FILLER_87_261,VPWR,li1,128.3400,247.5200,1.799883
FILLER_87_249,VPWR,li1,122.8200,247.5200,1.799888
FILLER_87_237,VPWR,li1,117.3000,247.5200,1.799892
FILLER_87_225,VPWR,li1,111.7800,247.5200,1.799897
FILLER_87_223,VPWR,li1,108.3300,247.5200,1.799902
FILLER_87_217,VPWR,li1,106.7200,247.5200,1.799902
FILLER_87_205,VPWR,li1,102.5800,247.5200,1.799906
FILLER_87_193,VPWR,li1,97.0600,247.5200,1.799912
FILLER_87_181,VPWR,li1,91.5400,247.5200,1.799916
FILLER_87_169,VPWR,li1,86.0200,247.5200,1.799921
FILLER_87_167,VPWR,li1,82.5700,247.5200,1.799926
FILLER_87_161,VPWR,li1,80.9600,247.5200,1.799926
FILLER_87_149,VPWR,li1,76.8200,247.5200,1.799930
FILLER_87_137,VPWR,li1,71.3000,247.5200,1.799936
FILLER_87_125,VPWR,li1,65.7800,247.5200,1.799940
FILLER_87_113,VPWR,li1,60.2600,247.5200,1.799946
FILLER_87_111,VPWR,li1,56.8100,247.5200,1.799950
FILLER_87_105,VPWR,li1,55.2000,247.5200,1.799950
FILLER_87_93,VPWR,li1,51.0600,247.5200,1.799954
FILLER_87_81,VPWR,li1,45.5400,247.5200,1.799961
FILLER_87_69,VPWR,li1,40.0200,247.5200,1.799965
FILLER_87_57,VPWR,li1,34.5000,247.5200,1.799970
FILLER_87_55,VPWR,li1,31.0500,247.5200,1.799974
FILLER_87_51,VPWR,li1,29.9000,247.5200,1.799974
FILLER_87_39,VPWR,li1,26.2200,247.5200,1.799978
FILLER_87_27,VPWR,li1,20.7000,247.5200,1.799983
FILLER_87_15,VPWR,li1,15.1800,247.5200,1.799988
FILLER_87_3,VPWR,li1,9.6600,247.5200,1.799991
FILLER_86_525,VPWR,li1,248.4000,247.5200,1.799854
FILLER_86_513,VPWR,li1,244.2600,247.5200,1.799854
FILLER_86_501,VPWR,li1,238.7400,247.5200,1.799854
FILLER_86_489,VPWR,li1,233.2200,247.5200,1.799854
FILLER_86_477,VPWR,li1,227.7000,247.5200,1.799854
FILLER_86_475,VPWR,li1,224.2500,247.5200,1.799854
FILLER_86_463,VPWR,li1,221.2600,247.5200,1.799854
FILLER_86_451,VPWR,li1,215.7400,247.5200,1.799854
FILLER_86_439,VPWR,li1,210.2200,247.5200,1.799854
FILLER_86_427,VPWR,li1,204.7000,247.5200,1.799854
FILLER_86_386,VPWR,li1,183.3100,247.5200,1.799871
FILLER_86_375,VPWR,li1,178.2500,247.5200,1.799886
FILLER_86_362,VPWR,li1,172.5000,247.5200,1.799900
FILLER_86_352,VPWR,li1,168.1300,247.5200,1.799917
FILLER_86_341,VPWR,li1,163.3000,247.5200,1.799914
FILLER_86_316,VPWR,li1,151.5700,247.5200,1.799889
FILLER_86_290,VPWR,li1,139.1500,247.5200,1.799880
FILLER_86_277,VPWR,li1,134.7800,247.5200,1.799881
FILLER_86_266,VPWR,li1,128.1100,247.5200,1.799883
FILLER_86_253,VPWR,li1,122.1300,247.5200,1.799888
FILLER_86_251,VPWR,li1,121.2100,247.5200,1.799890
FILLER_86_245,VPWR,li1,119.6000,247.5200,1.799890
FILLER_86_233,VPWR,li1,115.4600,247.5200,1.799894
FILLER_86_221,VPWR,li1,109.9400,247.5200,1.799900
FILLER_86_209,VPWR,li1,104.4200,247.5200,1.799904
FILLER_86_197,VPWR,li1,98.9000,247.5200,1.799909
FILLER_86_195,VPWR,li1,95.4500,247.5200,1.799914
FILLER_86_189,VPWR,li1,93.8400,247.5200,1.799914
FILLER_86_177,VPWR,li1,89.7000,247.5200,1.799918
FILLER_86_165,VPWR,li1,84.1800,247.5200,1.799924
FILLER_86_153,VPWR,li1,78.6600,247.5200,1.799928
FILLER_86_141,VPWR,li1,73.1400,247.5200,1.799934
FILLER_86_139,VPWR,li1,69.6900,247.5200,1.799938
FILLER_86_133,VPWR,li1,68.0800,247.5200,1.799938
FILLER_86_121,VPWR,li1,63.9400,247.5200,1.799942
FILLER_86_109,VPWR,li1,58.4200,247.5200,1.799948
FILLER_86_97,VPWR,li1,52.9000,247.5200,1.799953
FILLER_86_85,VPWR,li1,47.3800,247.5200,1.799958
FILLER_86_83,VPWR,li1,43.9300,247.5200,1.799963
FILLER_86_77,VPWR,li1,42.3200,247.5200,1.799963
FILLER_86_65,VPWR,li1,38.1800,247.5200,1.799966
FILLER_86_53,VPWR,li1,32.6600,247.5200,1.799972
FILLER_86_41,VPWR,li1,27.1400,247.5200,1.799978
FILLER_86_29,VPWR,li1,21.6200,247.5200,1.799983
FILLER_86_27,VPWR,li1,18.1700,247.5200,1.799985
FILLER_86_15,VPWR,li1,15.1800,247.5200,1.799988
FILLER_86_3,VPWR,li1,9.6600,247.5200,1.799991
FILLER_85_529,VPWR,li1,249.3200,242.0800,1.799885
FILLER_85_517,VPWR,li1,246.1000,242.0800,1.799885
FILLER_85_505,VPWR,li1,240.5800,242.0800,1.799885
FILLER_85_503,VPWR,li1,237.1300,242.0800,1.799885
FILLER_85_497,VPWR,li1,235.5200,242.0800,1.799885
FILLER_85_485,VPWR,li1,231.3800,242.0800,1.799885
FILLER_85_473,VPWR,li1,225.8600,242.0800,1.799885
FILLER_85_461,VPWR,li1,220.3400,242.0800,1.799885
FILLER_85_449,VPWR,li1,214.8200,242.0800,1.799885
FILLER_85_447,VPWR,li1,211.3700,242.0800,1.799885
FILLER_85_443,VPWR,li1,210.2200,242.0800,1.799885
FILLER_85_431,VPWR,li1,206.5400,242.0800,1.799885
FILLER_85_419,VPWR,li1,201.0200,242.0800,1.799885
FILLER_85_412,VPWR,li1,195.2700,242.0800,1.799885
FILLER_85_406,VPWR,li1,193.6600,242.0800,1.799885
FILLER_85_400,VPWR,li1,190.2100,242.0800,1.799885
FILLER_85_368,VPWR,li1,177.5600,242.0800,1.799895
FILLER_85_364,VPWR,li1,173.1900,242.0800,1.799904
FILLER_85_360,VPWR,li1,172.0400,242.0800,1.799908
FILLER_85_345,VPWR,li1,164.6800,242.0800,1.799923
FILLER_85_337,VPWR,li1,162.3800,242.0800,1.799912
FILLER_85_332,VPWR,li1,159.1600,242.0800,1.799903
FILLER_85_320,VPWR,li1,155.4800,242.0800,1.799891
FILLER_85_314,VPWR,li1,150.1900,242.0800,1.799873
FILLER_85_307,VPWR,li1,147.6600,242.0800,1.799868
FILLER_85_295,VPWR,li1,143.9800,242.0800,1.799862
FILLER_85_275,VPWR,li1,132.4800,242.0800,1.799855
FILLER_85_261,VPWR,li1,126.5000,242.0800,1.799859
FILLER_85_249,VPWR,li1,122.8200,242.0800,1.799864
FILLER_85_237,VPWR,li1,117.3000,242.0800,1.799869
FILLER_85_225,VPWR,li1,111.7800,242.0800,1.799876
FILLER_85_223,VPWR,li1,108.3300,242.0800,1.799881
FILLER_85_217,VPWR,li1,106.7200,242.0800,1.799881
FILLER_85_205,VPWR,li1,102.5800,242.0800,1.799886
FILLER_85_193,VPWR,li1,97.0600,242.0800,1.799894
FILLER_85_181,VPWR,li1,91.5400,242.0800,1.799899
FILLER_85_169,VPWR,li1,86.0200,242.0800,1.799905
FILLER_85_167,VPWR,li1,82.5700,242.0800,1.799911
FILLER_85_161,VPWR,li1,80.9600,242.0800,1.799911
FILLER_85_149,VPWR,li1,76.8200,242.0800,1.799915
FILLER_85_137,VPWR,li1,71.3000,242.0800,1.799923
FILLER_85_125,VPWR,li1,65.7800,242.0800,1.799928
FILLER_85_113,VPWR,li1,60.2600,242.0800,1.799934
FILLER_85_111,VPWR,li1,56.8100,242.0800,1.799940
FILLER_85_105,VPWR,li1,55.2000,242.0800,1.799940
FILLER_85_93,VPWR,li1,51.0600,242.0800,1.799945
FILLER_85_81,VPWR,li1,45.5400,242.0800,1.799952
FILLER_85_69,VPWR,li1,40.0200,242.0800,1.799957
FILLER_85_57,VPWR,li1,34.5000,242.0800,1.799964
FILLER_85_55,VPWR,li1,31.0500,242.0800,1.799969
FILLER_85_51,VPWR,li1,29.9000,242.0800,1.799969
FILLER_85_39,VPWR,li1,26.2200,242.0800,1.799973
FILLER_85_27,VPWR,li1,20.7000,242.0800,1.799979
FILLER_85_15,VPWR,li1,15.1800,242.0800,1.799986
FILLER_85_3,VPWR,li1,9.6600,242.0800,1.799989
FILLER_84_525,VPWR,li1,248.4000,242.0800,1.799885
FILLER_84_513,VPWR,li1,244.2600,242.0800,1.799885
FILLER_84_501,VPWR,li1,238.7400,242.0800,1.799885
FILLER_84_489,VPWR,li1,233.2200,242.0800,1.799885
FILLER_84_477,VPWR,li1,227.7000,242.0800,1.799885
FILLER_84_475,VPWR,li1,224.2500,242.0800,1.799885
FILLER_84_469,VPWR,li1,222.6400,242.0800,1.799885
FILLER_84_457,VPWR,li1,218.5000,242.0800,1.799885
FILLER_84_445,VPWR,li1,212.9800,242.0800,1.799885
FILLER_84_433,VPWR,li1,207.4600,242.0800,1.799885
FILLER_84_421,VPWR,li1,201.9400,242.0800,1.799885
FILLER_84_419,VPWR,li1,198.4900,242.0800,1.799885
FILLER_84_413,VPWR,li1,196.8800,242.0800,1.799885
FILLER_84_401,VPWR,li1,192.7400,242.0800,1.799885
FILLER_84_389,VPWR,li1,187.2200,242.0800,1.799887
FILLER_84_383,VPWR,li1,182.3900,242.0800,1.799890
FILLER_84_375,VPWR,li1,179.8600,242.0800,1.799892
FILLER_84_365,VPWR,li1,174.3400,242.0800,1.799900
FILLER_84_361,VPWR,li1,172.2700,242.0800,1.799904
FILLER_84_353,VPWR,li1,169.7400,242.0800,1.799912
FILLER_84_333,VPWR,li1,158.9300,242.0800,1.799897
FILLER_84_327,VPWR,li1,157.3200,242.0800,1.799897
FILLER_84_315,VPWR,li1,153.1800,242.0800,1.799880
FILLER_84_299,VPWR,li1,143.5200,242.0800,1.799862
FILLER_84_287,VPWR,li1,140.3000,242.0800,1.799857
FILLER_84_281,VPWR,li1,135.0100,242.0800,1.799855
FILLER_84_269,VPWR,li1,132.0200,242.0800,1.799855
FILLER_84_257,VPWR,li1,123.9700,242.0800,1.799862
FILLER_84_253,VPWR,li1,122.8200,242.0800,1.799864
FILLER_84_251,VPWR,li1,121.2100,242.0800,1.799867
FILLER_84_245,VPWR,li1,119.6000,242.0800,1.799867
FILLER_84_233,VPWR,li1,115.4600,242.0800,1.799872
FILLER_84_221,VPWR,li1,109.9400,242.0800,1.799879
FILLER_84_209,VPWR,li1,104.4200,242.0800,1.799884
FILLER_84_197,VPWR,li1,98.9000,242.0800,1.799890
FILLER_84_195,VPWR,li1,95.4500,242.0800,1.799896
FILLER_84_189,VPWR,li1,93.8400,242.0800,1.799896
FILLER_84_177,VPWR,li1,89.7000,242.0800,1.799901
FILLER_84_165,VPWR,li1,84.1800,242.0800,1.799908
FILLER_84_153,VPWR,li1,78.6600,242.0800,1.799913
FILLER_84_141,VPWR,li1,73.1400,242.0800,1.799920
FILLER_84_139,VPWR,li1,69.6900,242.0800,1.799925
FILLER_84_133,VPWR,li1,68.0800,242.0800,1.799925
FILLER_84_121,VPWR,li1,63.9400,242.0800,1.799930
FILLER_84_109,VPWR,li1,58.4200,242.0800,1.799938
FILLER_84_97,VPWR,li1,52.9000,242.0800,1.799943
FILLER_84_85,VPWR,li1,47.3800,242.0800,1.799949
FILLER_84_83,VPWR,li1,43.9300,242.0800,1.799955
FILLER_84_77,VPWR,li1,42.3200,242.0800,1.799955
FILLER_84_65,VPWR,li1,38.1800,242.0800,1.799959
FILLER_84_53,VPWR,li1,32.6600,242.0800,1.799966
FILLER_84_41,VPWR,li1,27.1400,242.0800,1.799973
FILLER_84_29,VPWR,li1,21.6200,242.0800,1.799979
FILLER_84_27,VPWR,li1,18.1700,242.0800,1.799982
FILLER_84_15,VPWR,li1,15.1800,242.0800,1.799986
FILLER_84_3,VPWR,li1,9.6600,242.0800,1.799989
FILLER_83_529,VPWR,li1,249.3200,236.6400,1.799667
FILLER_83_517,VPWR,li1,246.1000,236.6400,1.799667
FILLER_83_505,VPWR,li1,240.5800,236.6400,1.799667
FILLER_83_503,VPWR,li1,237.1300,236.6400,1.799667
FILLER_83_497,VPWR,li1,235.5200,236.6400,1.799667
FILLER_83_485,VPWR,li1,231.3800,236.6400,1.799667
FILLER_83_473,VPWR,li1,225.8600,236.6400,1.799667
FILLER_83_461,VPWR,li1,220.3400,236.6400,1.799667
FILLER_83_449,VPWR,li1,214.8200,236.6400,1.799667
FILLER_83_446,VPWR,li1,211.1400,236.6400,1.799667
FILLER_83_438,VPWR,li1,208.8400,236.6400,1.799667
FILLER_83_432,VPWR,li1,204.4700,236.6400,1.799667
FILLER_83_424,VPWR,li1,202.4000,236.6400,1.799667
FILLER_83_417,VPWR,li1,197.5700,236.6400,1.799669
FILLER_83_405,VPWR,li1,194.5800,236.6400,1.799673
FILLER_83_393,VPWR,li1,189.0600,236.6400,1.799679
FILLER_83_389,VPWR,li1,185.1500,236.6400,1.799684
FILLER_83_381,VPWR,li1,182.6200,236.6400,1.799690
FILLER_83_373,VPWR,li1,177.3300,236.6400,1.799716
FILLER_83_357,VPWR,li1,171.1200,236.6400,1.799772
FILLER_83_340,VPWR,li1,162.8400,236.6400,1.799809
FILLER_83_332,VPWR,li1,159.1600,236.6400,1.799800
FILLER_83_328,VPWR,li1,156.6300,236.6400,1.799785
FILLER_83_316,VPWR,li1,153.6400,236.6400,1.799779
FILLER_83_293,VPWR,li1,143.0600,236.6400,1.799767
FILLER_83_281,VPWR,li1,137.5400,236.6400,1.799767
FILLER_83_277,VPWR,li1,133.6300,236.6400,1.799766
FILLER_83_269,VPWR,li1,131.1000,236.6400,1.799767
FILLER_83_265,VPWR,li1,127.6500,236.6400,1.799768
FILLER_83_261,VPWR,li1,126.5000,236.6400,1.799770
FILLER_83_249,VPWR,li1,122.8200,236.6400,1.799772
FILLER_83_229,VPWR,li1,111.0900,236.6400,1.799786
FILLER_83_225,VPWR,li1,109.9400,236.6400,1.799786
FILLER_83_221,VPWR,li1,107.8700,236.6400,1.799789
FILLER_83_210,VPWR,li1,102.3500,236.6400,1.799798
FILLER_83_192,VPWR,li1,95.6800,236.6400,1.799810
FILLER_83_180,VPWR,li1,91.0800,236.6400,1.799821
FILLER_83_169,VPWR,li1,85.1000,236.6400,1.799830
FILLER_83_167,VPWR,li1,82.5700,236.6400,1.799838
FILLER_83_161,VPWR,li1,80.9600,236.6400,1.799838
FILLER_83_149,VPWR,li1,76.8200,236.6400,1.799846
FILLER_83_137,VPWR,li1,71.3000,236.6400,1.799859
FILLER_83_125,VPWR,li1,65.7800,236.6400,1.799868
FILLER_83_113,VPWR,li1,60.2600,236.6400,1.799879
FILLER_83_111,VPWR,li1,56.8100,236.6400,1.799889
FILLER_83_105,VPWR,li1,55.2000,236.6400,1.799889
FILLER_83_93,VPWR,li1,51.0600,236.6400,1.799897
FILLER_83_81,VPWR,li1,45.5400,236.6400,1.799910
FILLER_83_69,VPWR,li1,40.0200,236.6400,1.799918
FILLER_83_57,VPWR,li1,34.5000,236.6400,1.799929
FILLER_83_55,VPWR,li1,31.0500,236.6400,1.799938
FILLER_83_51,VPWR,li1,29.9000,236.6400,1.799938
FILLER_83_39,VPWR,li1,26.2200,236.6400,1.799945
FILLER_83_27,VPWR,li1,20.7000,236.6400,1.799956
FILLER_83_15,VPWR,li1,15.1800,236.6400,1.799967
FILLER_83_3,VPWR,li1,9.6600,236.6400,1.799973
FILLER_82_525,VPWR,li1,248.4000,236.6400,1.799667
FILLER_82_513,VPWR,li1,244.2600,236.6400,1.799667
FILLER_82_501,VPWR,li1,238.7400,236.6400,1.799667
FILLER_82_489,VPWR,li1,233.2200,236.6400,1.799667
FILLER_82_477,VPWR,li1,227.7000,236.6400,1.799667
FILLER_82_472,VPWR,li1,223.5600,236.6400,1.799667
FILLER_82_460,VPWR,li1,219.8800,236.6400,1.799667
FILLER_82_448,VPWR,li1,214.3600,236.6400,1.799667
FILLER_82_436,VPWR,li1,206.5400,236.6400,1.799667
FILLER_82_428,VPWR,li1,202.6300,236.6400,1.799667
FILLER_82_407,VPWR,li1,193.2000,236.6400,1.799673
FILLER_82_399,VPWR,li1,190.9000,236.6400,1.799675
FILLER_82_388,VPWR,li1,184.9200,236.6400,1.799684
FILLER_82_378,VPWR,li1,179.8600,236.6400,1.799704
FILLER_82_362,VPWR,li1,172.5000,236.6400,1.799772
FILLER_82_358,VPWR,li1,170.4300,236.6400,1.799792
FILLER_82_354,VPWR,li1,169.2800,236.6400,1.799792
FILLER_82_342,VPWR,li1,165.6000,236.6400,1.799830
FILLER_82_333,VPWR,li1,159.1600,236.6400,1.799800
FILLER_82_324,VPWR,li1,155.0200,236.6400,1.799785
FILLER_82_316,VPWR,li1,152.7200,236.6400,1.799779
FILLER_82_309,VPWR,li1,148.3500,236.6400,1.799768
FILLER_82_305,VPWR,li1,146.5100,236.6400,1.799767
FILLER_82_293,VPWR,li1,143.0600,236.6400,1.799767
FILLER_82_281,VPWR,li1,137.5400,236.6400,1.799767
FILLER_82_259,VPWR,li1,124.8900,236.6400,1.799770
FILLER_82_253,VPWR,li1,123.2800,236.6400,1.799772
FILLER_82_251,VPWR,li1,121.2100,236.6400,1.799774
FILLER_82_247,VPWR,li1,120.0600,236.6400,1.799774
FILLER_82_231,VPWR,li1,112.4700,236.6400,1.799783
FILLER_82_223,VPWR,li1,109.9400,236.6400,1.799786
FILLER_82_211,VPWR,li1,105.3400,236.6400,1.799794
FILLER_82_205,VPWR,li1,100.2800,236.6400,1.799801
FILLER_82_197,VPWR,li1,97.9800,236.6400,1.799806
FILLER_82_195,VPWR,li1,95.4500,236.6400,1.799814
FILLER_82_189,VPWR,li1,93.8400,236.6400,1.799814
FILLER_82_177,VPWR,li1,89.7000,236.6400,1.799821
FILLER_82_165,VPWR,li1,84.1800,236.6400,1.799834
FILLER_82_153,VPWR,li1,78.6600,236.6400,1.799843
FILLER_82_141,VPWR,li1,73.1400,236.6400,1.799854
FILLER_82_139,VPWR,li1,69.6900,236.6400,1.799864
FILLER_82_133,VPWR,li1,68.0800,236.6400,1.799864
FILLER_82_121,VPWR,li1,63.9400,236.6400,1.799872
FILLER_82_109,VPWR,li1,58.4200,236.6400,1.799885
FILLER_82_97,VPWR,li1,52.9000,236.6400,1.799893
FILLER_82_85,VPWR,li1,47.3800,236.6400,1.799904
FILLER_82_83,VPWR,li1,43.9300,236.6400,1.799914
FILLER_82_77,VPWR,li1,42.3200,236.6400,1.799914
FILLER_82_65,VPWR,li1,38.1800,236.6400,1.799922
FILLER_82_53,VPWR,li1,32.6600,236.6400,1.799933
FILLER_82_41,VPWR,li1,27.1400,236.6400,1.799945
FILLER_82_29,VPWR,li1,21.6200,236.6400,1.799956
FILLER_82_27,VPWR,li1,18.1700,236.6400,1.799961
FILLER_82_19,VPWR,li1,16.1000,236.6400,1.799967
FILLER_82_7,VPWR,li1,11.5000,236.6400,1.799974
FILLER_81_529,VPWR,li1,249.3200,231.2000,1.799403
