Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_87_223,VGND,li1,108.3300,250.2400,0.000127
FILLER_87_217,VGND,li1,106.7200,250.2400,0.000127
FILLER_87_205,VGND,li1,102.5800,250.2400,0.000122
FILLER_87_193,VGND,li1,97.0600,250.2400,0.000113
FILLER_87_181,VGND,li1,91.5400,250.2400,0.000108
FILLER_87_169,VGND,li1,86.0200,250.2400,0.000101
FILLER_87_167,VGND,li1,82.5700,250.2400,0.000095
FILLER_87_161,VGND,li1,80.9600,250.2400,0.000095
FILLER_87_149,VGND,li1,76.8200,250.2400,0.000090
FILLER_87_137,VGND,li1,71.3000,250.2400,0.000081
FILLER_87_125,VGND,li1,65.7800,250.2400,0.000076
FILLER_87_113,VGND,li1,60.2600,250.2400,0.000069
FILLER_87_111,VGND,li1,56.8100,250.2400,0.000063
FILLER_87_105,VGND,li1,55.2000,250.2400,0.000063
FILLER_87_93,VGND,li1,51.0600,250.2400,0.000057
FILLER_87_81,VGND,li1,45.5400,250.2400,0.000049
FILLER_87_69,VGND,li1,40.0200,250.2400,0.000044
FILLER_87_57,VGND,li1,34.5000,250.2400,0.000037
FILLER_87_55,VGND,li1,31.0500,250.2400,0.000031
FILLER_87_51,VGND,li1,29.9000,250.2400,0.000031
FILLER_87_39,VGND,li1,26.2200,250.2400,0.000026
FILLER_87_27,VGND,li1,20.7000,250.2400,0.000019
FILLER_87_15,VGND,li1,15.1800,250.2400,0.000013
FILLER_87_3,VGND,li1,9.6600,250.2400,0.000013
FILLER_86_525,VGND,li1,248.4000,244.8000,0.000347
FILLER_86_513,VGND,li1,244.2600,244.8000,0.000347
FILLER_86_501,VGND,li1,238.7400,244.8000,0.000347
FILLER_86_489,VGND,li1,233.2200,244.8000,0.000347
FILLER_86_477,VGND,li1,227.7000,244.8000,0.000347
FILLER_86_475,VGND,li1,224.2500,244.8000,0.000347
FILLER_86_463,VGND,li1,221.2600,244.8000,0.000347
FILLER_86_451,VGND,li1,215.7400,244.8000,0.000347
FILLER_86_439,VGND,li1,210.2200,244.8000,0.000347
FILLER_86_427,VGND,li1,204.7000,244.8000,0.000347
FILLER_86_362,VGND,li1,172.5000,244.8000,0.000223
FILLER_86_352,VGND,li1,168.1300,244.8000,0.000184
FILLER_86_341,VGND,li1,163.3000,244.8000,0.000222
FILLER_86_290,VGND,li1,139.1500,244.8000,0.000351
FILLER_86_277,VGND,li1,134.7800,244.8000,0.000359
FILLER_86_266,VGND,li1,128.1100,244.8000,0.000358
FILLER_86_253,VGND,li1,122.1300,244.8000,0.000341
FILLER_86_251,VGND,li1,121.2100,244.8000,0.000335
FILLER_86_245,VGND,li1,119.6000,244.8000,0.000335
FILLER_86_233,VGND,li1,115.4600,244.8000,0.000323
FILLER_86_221,VGND,li1,109.9400,244.8000,0.000303
FILLER_86_209,VGND,li1,104.4200,244.8000,0.000291
FILLER_86_197,VGND,li1,98.9000,244.8000,0.000274
FILLER_86_195,VGND,li1,95.4500,244.8000,0.000260
FILLER_86_189,VGND,li1,93.8400,244.8000,0.000260
FILLER_86_177,VGND,li1,89.7000,244.8000,0.000248
FILLER_86_165,VGND,li1,84.1800,244.8000,0.000228
FILLER_86_153,VGND,li1,78.6600,244.8000,0.000215
FILLER_86_141,VGND,li1,73.1400,244.8000,0.000199
FILLER_86_139,VGND,li1,69.6900,244.8000,0.000184
FILLER_86_133,VGND,li1,68.0800,244.8000,0.000184
FILLER_86_121,VGND,li1,63.9400,244.8000,0.000172
FILLER_86_109,VGND,li1,58.4200,244.8000,0.000153
FILLER_86_97,VGND,li1,52.9000,244.8000,0.000140
FILLER_86_85,VGND,li1,47.3800,244.8000,0.000124
FILLER_86_83,VGND,li1,43.9300,244.8000,0.000109
FILLER_86_77,VGND,li1,42.3200,244.8000,0.000109
FILLER_86_65,VGND,li1,38.1800,244.8000,0.000097
FILLER_86_53,VGND,li1,32.6600,244.8000,0.000080
FILLER_86_41,VGND,li1,27.1400,244.8000,0.000062
FILLER_86_29,VGND,li1,21.6200,244.8000,0.000045
FILLER_86_27,VGND,li1,18.1700,244.8000,0.000038
FILLER_86_15,VGND,li1,15.1800,244.8000,0.000029
FILLER_86_3,VGND,li1,9.6600,244.8000,0.000029
FILLER_85_529,VGND,li1,249.3200,244.8000,0.000347
FILLER_85_517,VGND,li1,246.1000,244.8000,0.000347
FILLER_85_505,VGND,li1,240.5800,244.8000,0.000347
FILLER_85_503,VGND,li1,237.1300,244.8000,0.000347
FILLER_85_497,VGND,li1,235.5200,244.8000,0.000347
FILLER_85_485,VGND,li1,231.3800,244.8000,0.000347
FILLER_85_473,VGND,li1,225.8600,244.8000,0.000347
FILLER_85_461,VGND,li1,220.3400,244.8000,0.000347
FILLER_85_449,VGND,li1,214.8200,244.8000,0.000347
FILLER_85_447,VGND,li1,211.3700,244.8000,0.000347
FILLER_85_443,VGND,li1,210.2200,244.8000,0.000347
FILLER_85_431,VGND,li1,206.5400,244.8000,0.000347
FILLER_85_419,VGND,li1,201.0200,244.8000,0.000347
FILLER_85_411,VGND,li1,195.0400,244.8000,0.000342
FILLER_85_368,VGND,li1,175.4900,244.8000,0.000245
FILLER_85_364,VGND,li1,173.1900,244.8000,0.000223
FILLER_85_360,VGND,li1,172.0400,244.8000,0.000205
FILLER_85_345,VGND,li1,164.6800,244.8000,0.000222
FILLER_85_337,VGND,li1,162.3800,244.8000,0.000240
FILLER_85_332,VGND,li1,159.1600,244.8000,0.000254
FILLER_85_320,VGND,li1,155.4800,244.8000,0.000281
FILLER_85_314,VGND,li1,150.1900,244.8000,0.000315
FILLER_85_307,VGND,li1,147.6600,244.8000,0.000328
FILLER_85_295,VGND,li1,143.9800,244.8000,0.000337
FILLER_85_275,VGND,li1,132.4800,244.8000,0.000361
FILLER_85_261,VGND,li1,126.5000,244.8000,0.000354
FILLER_85_249,VGND,li1,122.8200,244.8000,0.000341
FILLER_85_237,VGND,li1,117.3000,244.8000,0.000328
FILLER_85_225,VGND,li1,111.7800,244.8000,0.000312
FILLER_85_223,VGND,li1,108.3300,244.8000,0.000297
FILLER_85_217,VGND,li1,106.7200,244.8000,0.000297
FILLER_85_205,VGND,li1,102.5800,244.8000,0.000285
FILLER_85_193,VGND,li1,97.0600,244.8000,0.000266
FILLER_85_181,VGND,li1,91.5400,244.8000,0.000253
FILLER_85_169,VGND,li1,86.0200,244.8000,0.000237
FILLER_85_167,VGND,li1,82.5700,244.8000,0.000222
FILLER_85_161,VGND,li1,80.9600,244.8000,0.000222
FILLER_85_149,VGND,li1,76.8200,244.8000,0.000210
FILLER_85_137,VGND,li1,71.3000,244.8000,0.000190
FILLER_85_125,VGND,li1,65.7800,244.8000,0.000177
FILLER_85_113,VGND,li1,60.2600,244.8000,0.000161
FILLER_85_111,VGND,li1,56.8100,244.8000,0.000146
FILLER_85_105,VGND,li1,55.2000,244.8000,0.000146
FILLER_85_93,VGND,li1,51.0600,244.8000,0.000134
FILLER_85_81,VGND,li1,45.5400,244.8000,0.000115
FILLER_85_69,VGND,li1,40.0200,244.8000,0.000102
FILLER_85_57,VGND,li1,34.5000,244.8000,0.000086
FILLER_85_55,VGND,li1,31.0500,244.8000,0.000072
FILLER_85_51,VGND,li1,29.9000,244.8000,0.000072
FILLER_85_39,VGND,li1,26.2200,244.8000,0.000062
FILLER_85_27,VGND,li1,20.7000,244.8000,0.000045
FILLER_85_15,VGND,li1,15.1800,244.8000,0.000029
FILLER_85_3,VGND,li1,9.6600,244.8000,0.000029
FILLER_84_525,VGND,li1,248.4000,239.3600,0.000303
FILLER_84_513,VGND,li1,244.2600,239.3600,0.000303
FILLER_84_501,VGND,li1,238.7400,239.3600,0.000303
FILLER_84_489,VGND,li1,233.2200,239.3600,0.000303
FILLER_84_477,VGND,li1,227.7000,239.3600,0.000303
FILLER_84_475,VGND,li1,224.2500,239.3600,0.000303
FILLER_84_469,VGND,li1,222.6400,239.3600,0.000303
FILLER_84_457,VGND,li1,218.5000,239.3600,0.000303
FILLER_84_445,VGND,li1,212.9800,239.3600,0.000303
FILLER_84_433,VGND,li1,207.4600,239.3600,0.000303
FILLER_84_421,VGND,li1,201.9400,239.3600,0.000303
FILLER_84_418,VGND,li1,198.2600,239.3600,0.000302
FILLER_84_406,VGND,li1,195.0400,239.3600,0.000301
FILLER_84_401,VGND,li1,190.4400,239.3600,0.000298
FILLER_84_389,VGND,li1,187.2200,239.3600,0.000297
FILLER_84_383,VGND,li1,182.3900,239.3600,0.000295
FILLER_84_375,VGND,li1,179.8600,239.3600,0.000292
FILLER_84_365,VGND,li1,174.3400,239.3600,0.000268
FILLER_84_361,VGND,li1,172.2700,239.3600,0.000252
FILLER_84_353,VGND,li1,169.7400,239.3600,0.000229
FILLER_84_333,VGND,li1,158.9300,239.3600,0.000336
FILLER_84_327,VGND,li1,157.3200,239.3600,0.000350
FILLER_84_315,VGND,li1,153.1800,239.3600,0.000369
FILLER_84_298,VGND,li1,143.2900,239.3600,0.000396
FILLER_84_286,VGND,li1,139.8400,239.3600,0.000390
FILLER_84_269,VGND,li1,132.0200,239.3600,0.000375
FILLER_84_257,VGND,li1,123.9700,239.3600,0.000358
FILLER_84_253,VGND,li1,122.8200,239.3600,0.000353
FILLER_84_251,VGND,li1,121.2100,239.3600,0.000353
FILLER_84_243,VGND,li1,119.1400,239.3600,0.000348
FILLER_84_237,VGND,li1,114.7700,239.3600,0.000338
FILLER_84_233,VGND,li1,113.6200,239.3600,0.000331
FILLER_84_221,VGND,li1,109.9400,239.3600,0.000325
FILLER_84_209,VGND,li1,104.4200,239.3600,0.000310
FILLER_84_197,VGND,li1,98.9000,239.3600,0.000294
FILLER_84_195,VGND,li1,95.4500,239.3600,0.000279
FILLER_84_189,VGND,li1,93.8400,239.3600,0.000279
FILLER_84_177,VGND,li1,89.7000,239.3600,0.000267
FILLER_84_165,VGND,li1,84.1800,239.3600,0.000246
FILLER_84_153,VGND,li1,78.6600,239.3600,0.000232
FILLER_84_141,VGND,li1,73.1400,239.3600,0.000215
FILLER_84_139,VGND,li1,69.6900,239.3600,0.000199
FILLER_84_133,VGND,li1,68.0800,239.3600,0.000199
FILLER_84_121,VGND,li1,63.9400,239.3600,0.000186
FILLER_84_109,VGND,li1,58.4200,239.3600,0.000164
FILLER_84_97,VGND,li1,52.9000,239.3600,0.000151
FILLER_84_85,VGND,li1,47.3800,239.3600,0.000133
FILLER_84_83,VGND,li1,43.9300,239.3600,0.000117
FILLER_84_77,VGND,li1,42.3200,239.3600,0.000117
FILLER_84_65,VGND,li1,38.1800,239.3600,0.000104
FILLER_84_53,VGND,li1,32.6600,239.3600,0.000087
FILLER_84_41,VGND,li1,27.1400,239.3600,0.000066
FILLER_84_29,VGND,li1,21.6200,239.3600,0.000049
FILLER_84_27,VGND,li1,18.1700,239.3600,0.000041
FILLER_84_15,VGND,li1,15.1800,239.3600,0.000032
FILLER_84_3,VGND,li1,9.6600,239.3600,0.000032
FILLER_83_529,VGND,li1,249.3200,239.3600,0.000303
FILLER_83_517,VGND,li1,246.1000,239.3600,0.000303
FILLER_83_505,VGND,li1,240.5800,239.3600,0.000303
FILLER_83_503,VGND,li1,237.1300,239.3600,0.000303
FILLER_83_497,VGND,li1,235.5200,239.3600,0.000303
FILLER_83_485,VGND,li1,231.3800,239.3600,0.000303
FILLER_83_473,VGND,li1,225.8600,239.3600,0.000303
FILLER_83_461,VGND,li1,220.3400,239.3600,0.000303
FILLER_83_449,VGND,li1,214.8200,239.3600,0.000303
FILLER_83_446,VGND,li1,211.1400,239.3600,0.000303
FILLER_83_438,VGND,li1,208.8400,239.3600,0.000303
FILLER_83_432,VGND,li1,204.4700,239.3600,0.000303
FILLER_83_424,VGND,li1,202.4000,239.3600,0.000303
FILLER_83_417,VGND,li1,197.5700,239.3600,0.000302
FILLER_83_405,VGND,li1,194.5800,239.3600,0.000301
FILLER_83_393,VGND,li1,189.0600,239.3600,0.000298
FILLER_83_389,VGND,li1,185.1500,239.3600,0.000296
FILLER_83_381,VGND,li1,182.6200,239.3600,0.000295
FILLER_83_373,VGND,li1,177.3300,239.3600,0.000282
FILLER_83_357,VGND,li1,171.1200,239.3600,0.000229
FILLER_83_340,VGND,li1,162.8400,239.3600,0.000321
FILLER_83_332,VGND,li1,159.1600,239.3600,0.000336
FILLER_83_328,VGND,li1,156.6300,239.3600,0.000350
FILLER_83_316,VGND,li1,153.6400,239.3600,0.000369
FILLER_83_293,VGND,li1,143.0600,239.3600,0.000396
FILLER_83_281,VGND,li1,137.5400,239.3600,0.000384
FILLER_83_277,VGND,li1,133.6300,239.3600,0.000380
FILLER_83_269,VGND,li1,131.1000,239.3600,0.000375
FILLER_83_262,VGND,li1,126.9600,239.3600,0.000364
FILLER_83_250,VGND,li1,123.2800,239.3600,0.000358
FILLER_83_229,VGND,li1,111.0900,239.3600,0.000325
FILLER_83_225,VGND,li1,109.9400,239.3600,0.000325
FILLER_83_221,VGND,li1,107.8700,239.3600,0.000320
FILLER_83_210,VGND,li1,102.3500,239.3600,0.000301
FILLER_83_192,VGND,li1,95.6800,239.3600,0.000285
FILLER_83_180,VGND,li1,91.0800,239.3600,0.000267
FILLER_83_169,VGND,li1,85.1000,239.3600,0.000252
FILLER_83_167,VGND,li1,82.5700,239.3600,0.000239
FILLER_83_161,VGND,li1,80.9600,239.3600,0.000239
FILLER_83_149,VGND,li1,76.8200,239.3600,0.000226
FILLER_83_137,VGND,li1,71.3000,239.3600,0.000205
FILLER_83_125,VGND,li1,65.7800,239.3600,0.000191
FILLER_83_113,VGND,li1,60.2600,239.3600,0.000174
FILLER_83_111,VGND,li1,56.8100,239.3600,0.000158
FILLER_83_105,VGND,li1,55.2000,239.3600,0.000158
FILLER_83_93,VGND,li1,51.0600,239.3600,0.000145
FILLER_83_81,VGND,li1,45.5400,239.3600,0.000124
FILLER_83_69,VGND,li1,40.0200,239.3600,0.000110
FILLER_83_57,VGND,li1,34.5000,239.3600,0.000093
FILLER_83_55,VGND,li1,31.0500,239.3600,0.000078
FILLER_83_51,VGND,li1,29.9000,239.3600,0.000078
FILLER_83_39,VGND,li1,26.2200,239.3600,0.000066
FILLER_83_27,VGND,li1,20.7000,239.3600,0.000049
FILLER_83_15,VGND,li1,15.1800,239.3600,0.000032
FILLER_83_3,VGND,li1,9.6600,239.3600,0.000032
FILLER_82_525,VGND,li1,248.4000,233.9200,0.001214
FILLER_82_513,VGND,li1,244.2600,233.9200,0.001214
FILLER_82_501,VGND,li1,238.7400,233.9200,0.001214
FILLER_82_489,VGND,li1,233.2200,233.9200,0.001214
FILLER_82_477,VGND,li1,227.7000,233.9200,0.001214
FILLER_82_472,VGND,li1,223.5600,233.9200,0.001214
FILLER_82_460,VGND,li1,219.8800,233.9200,0.001214
FILLER_82_448,VGND,li1,214.3600,233.9200,0.001214
FILLER_82_436,VGND,li1,206.5400,233.9200,0.001214
FILLER_82_428,VGND,li1,202.6300,233.9200,0.001211
FILLER_82_405,VGND,li1,192.7400,233.9200,0.001165
FILLER_82_388,VGND,li1,184.9200,233.9200,0.001090
FILLER_82_378,VGND,li1,179.8600,233.9200,0.000984
FILLER_82_362,VGND,li1,172.5000,233.9200,0.000747
FILLER_82_358,VGND,li1,170.4300,233.9200,0.000654
FILLER_82_352,VGND,li1,168.8200,233.9200,0.000654
FILLER_82_324,VGND,li1,155.0200,233.9200,0.000898
FILLER_82_316,VGND,li1,152.7200,233.9200,0.000908
FILLER_82_309,VGND,li1,148.3500,233.9200,0.000922
FILLER_82_305,VGND,li1,146.5100,233.9200,0.000926
FILLER_82_293,VGND,li1,143.0600,233.9200,0.000932
FILLER_82_281,VGND,li1,137.5400,233.9200,0.000934
FILLER_82_259,VGND,li1,124.8900,233.9200,0.000903
FILLER_82_253,VGND,li1,123.2800,233.9200,0.000903
FILLER_82_251,VGND,li1,121.2100,233.9200,0.000893
FILLER_82_247,VGND,li1,120.0600,233.9200,0.000893
FILLER_82_239,VGND,li1,115.6900,233.9200,0.000876
FILLER_82_235,VGND,li1,114.5400,233.9200,0.000868
FILLER_82_223,VGND,li1,110.8600,233.9200,0.000849
FILLER_82_211,VGND,li1,105.3400,233.9200,0.000822
FILLER_82_203,VGND,li1,99.8200,233.9200,0.000786
FILLER_82_197,VGND,li1,96.6000,233.9200,0.000753
FILLER_82_195,VGND,li1,95.4500,233.9200,0.000753
FILLER_82_189,VGND,li1,93.8400,233.9200,0.000732
FILLER_82_177,VGND,li1,89.7000,233.9200,0.000708
FILLER_82_165,VGND,li1,84.1800,233.9200,0.000654
FILLER_82_153,VGND,li1,78.6600,233.9200,0.000618
FILLER_82_141,VGND,li1,73.1400,233.9200,0.000572
FILLER_82_139,VGND,li1,69.6900,233.9200,0.000531
FILLER_82_133,VGND,li1,68.0800,233.9200,0.000531
FILLER_82_121,VGND,li1,63.9400,233.9200,0.000497
FILLER_82_109,VGND,li1,58.4200,233.9200,0.000442
FILLER_82_97,VGND,li1,52.9000,233.9200,0.000406
FILLER_82_85,VGND,li1,47.3800,233.9200,0.000360
FILLER_82_83,VGND,li1,43.9300,233.9200,0.000318
FILLER_82_77,VGND,li1,42.3200,233.9200,0.000318
FILLER_82_65,VGND,li1,38.1800,233.9200,0.000284
FILLER_82_53,VGND,li1,32.6600,233.9200,0.000239
FILLER_82_41,VGND,li1,27.1400,233.9200,0.000186
FILLER_82_29,VGND,li1,21.6200,233.9200,0.000140
FILLER_82_27,VGND,li1,18.1700,233.9200,0.000120
FILLER_82_19,VGND,li1,16.1000,233.9200,0.000095
FILLER_82_7,VGND,li1,11.5000,233.9200,0.000099
FILLER_81_529,VGND,li1,249.3200,233.9200,0.001214
FILLER_81_517,VGND,li1,246.1000,233.9200,0.001214
FILLER_81_505,VGND,li1,240.5800,233.9200,0.001214
FILLER_81_503,VGND,li1,237.1300,233.9200,0.001214
FILLER_81_497,VGND,li1,235.5200,233.9200,0.001214
FILLER_81_485,VGND,li1,231.3800,233.9200,0.001214
FILLER_81_473,VGND,li1,225.8600,233.9200,0.001214
FILLER_81_461,VGND,li1,220.3400,233.9200,0.001214
FILLER_81_449,VGND,li1,214.8200,233.9200,0.001214
FILLER_81_442,VGND,li1,210.2200,233.9200,0.001214
FILLER_81_432,VGND,li1,204.4700,233.9200,0.001213
FILLER_81_424,VGND,li1,200.7900,233.9200,0.001208
FILLER_81_416,VGND,li1,197.1100,233.9200,0.001197
FILLER_81_393,VGND,li1,187.2200,233.9200,0.001125
FILLER_81_378,VGND,li1,179.6300,233.9200,0.000984
FILLER_81_366,VGND,li1,176.6400,233.9200,0.000903
FILLER_81_357,VGND,li1,169.9700,233.9200,0.000654
FILLER_81_345,VGND,li1,166.9800,233.9200,0.000706
FILLER_81_335,VGND,li1,159.8500,233.9200,0.000860
FILLER_81_331,VGND,li1,158.7000,233.9200,0.000860
FILLER_81_316,VGND,li1,151.8000,233.9200,0.000908
FILLER_81_308,VGND,li1,147.4300,233.9200,0.000926
FILLER_81_297,VGND,li1,142.3700,233.9200,0.000932
FILLER_81_288,VGND,li1,138.2300,233.9200,0.000934
FILLER_81_248,VGND,li1,121.4400,233.9200,0.000893
FILLER_81_231,VGND,li1,112.0100,233.9200,0.000849
FILLER_81_225,VGND,li1,110.4000,233.9200,0.000849
